,id,partner_id,participant_id,partner_name,type_of_product,date,currency,qty,unit_price,unit,total,total_usd
3876,3876,14,,Bon Secours Agro Vèt,Oeufs,2024-02-22,HTG,1365,160.31247358080796,douzaine,218826.52643780288,1664.080048956676
3877,3877,78,,A & A production agricole,Oeufs,2024-08-17,HTG,637,199.35213468936294,douzaine,126987.3097971242,965.6829642366858
3878,3878,12,,Ministère Haïtien Zanmi kris yo,Oeufs,2027-10-19,HTG,7763,198.88455989187867,douzaine,1543940.838440654,11740.99496913045
3879,3879,224,,Job Joseph,Viande de mouton,2025-01-04,HTG,1162,677.2291802485234,lb,786940.3074487842,5984.336938774025
3880,3880,234,,AGRITROP,Viande de bovin,2025-05-14,HTG,5800,686.5339724692715,lb,3981897.040321775,30280.585857960265
3881,3881,95,,Jardin meridional,Lait de vache,2024-12-29,HTG,7,503.4279407798548,gallon,3523.9955854589834,26.798445516798353
3882,3882,183,,GK Gntreprise Agricole,Lait de vache,2027-04-07,HTG,16,458.27320346769625,gallon,7332.37125548314,55.75947722800867
3883,3883,140,,Kominote Familyal Peyizan Centre ,Bovin entier,2026-04-13,HTG,5,289329.1158329639,animal,1446645.5791648196,11001.107065892164
3884,3884,33,,KABRIT KISKEYA,Lait de vache,2027-08-02,HTG,46,548.68203864751,gallon,25239.373777785462,191.9344013519807
3885,3885,55,,Le Canaan Production / FA Production,Viande de mouton,2024-06-17,HTG,1247,656.8891283670554,lb,819140.743073718,6229.207171663255
3886,3886,189,,Société d'Expansion de la Production agricole et commercialisation de Torbeck,Lait de vache,2025-02-12,HTG,20,548.5157922521315,gallon,10970.31584504263,83.42445509538122
3887,3887,171,,Ferme Le vieux Chardo,Oeufs,2027-02-12,HTG,4684,181.99352247793817,douzaine,852457.6592866624,6482.567751229371
3888,3888,85,,Mouvement Paysans Papaye,Viande de mouton,2026-10-14,HTG,660,617.8470920158925,lb,407779.08073048905,3100.9816025132245
3889,3889,173,,Entreprise Nationale de Services et de Production Agricole,Oeufs,2024-04-24,HTG,8835,189.2780221309665,douzaine,1672271.325527089,12716.892209331474
3890,3890,206,,Association des Cadres pour la Protection de l'Environnement,Oeufs,2027-03-13,HTG,9205,158.0930523985652,douzaine,1455246.5473287925,11066.513667899562
3891,3891,148,,Fleurant chèvre,Oeufs,2026-04-21,HTG,2491,188.44594703801192,douzaine,469418.8540716877,3569.7251260204384
3892,3892,13,,THE CHOU FERME,Viande de mouton,2026-05-02,HTG,56,678.6775497094852,lb,38005.942783731174,289.01857630213823
3893,3893,134,,Roy production et distribution,Viande de bovin,2024-06-01,HTG,6482,635.552806649286,lb,4119653.292700672,31328.161921678115
3894,3894,169,,Probo-K,Viande de chèvre,2024-08-24,HTG,2805,739.6020700476051,lb,2074583.8064835323,15776.302710901386
3895,3895,122,,A&F Production Animale et Végétale,Oeufs,2026-07-03,HTG,1553,174.23395827055364,douzaine,270585.3371941698,2057.683172579238
3896,3896,34,,G&G SERVICES AGRICOLES,Lait de vache,2027-10-31,HTG,28,489.2991291822119,gallon,13700.375617101934,104.18536590952041
3897,3897,85,,Mouvement Paysans Papaye,Viande de chèvre,2027-03-13,HTG,2897,736.621113810696,lb,2133991.3667095862,16228.071229730695
3898,3898,53,,Groupman Agrikòl Ferrye,Bovin entier,2026-11-22,HTG,11,215782.70736082175,animal,2373609.780969039,18050.264494061135
3899,3899,39,,AGROTECH,Viande de bovin,2026-10-12,HTG,6832,629.5077829567042,lb,4300797.173160203,32705.681925172645
3900,3900,175,,AGRIFAZ,Mouton entier,2027-06-13,HTG,11,25992.123224500978,animal,285913.3554695108,2174.2460491978004
3901,3901,20,,Lakou Royal Ferme AgroEcologique,Viande de bovin,2025-09-02,HTG,6600,554.069152165923,lb,3656856.404295092,27808.793949012106
3902,3902,6,,Horizon Vèt,Viande de chèvre,2025-01-26,HTG,1859,661.3696716698036,lb,1229486.2196341648,9349.705092275017
3903,3903,96,,EDMAX,Viande de mouton,2027-08-07,HTG,2346,675.2178578841045,lb,1584061.0945961094,12046.0919741149
3904,3904,46,,Aucun nom à date,Viande de chèvre,2027-12-12,HTG,2044,705.5745441849765,lb,1442194.368314092,10967.257553719332
3905,3905,118,,Sonje Lakay Poulailler ,Oeufs,2026-05-08,HTG,2448,169.6389291418494,douzaine,415276.0985392473,3157.9931447851504
3906,3906,23,,Koperativ Elvè Tèrye-Wouj,Lait de vache,2027-04-14,HTG,25,503.99960355876016,gallon,12599.990088969003,95.81741512523956
3907,3907,13,,THE CHOU FERME,Lait de vache,2027-02-14,HTG,19,544.958554046909,gallon,10354.21252689127,78.73925875962942
3908,3908,66,,Poulailler Bernadin,Viande de bovin,2027-08-10,HTG,2740,586.9913111202868,lb,1608356.192469586,12230.84557011092
3909,3909,105,,Poulailler wilnert,Volaille,2024-09-19,HTG,3998,1932.4094073631375,animal,7725772.810637823,58751.12403526862
3910,3910,165,,Partenaria pour le Développement Local,Viande de bovin,2026-02-14,HTG,2383,591.4959048876749,lb,1409534.7413473292,10718.89537146258
3911,3911,231,,AGRIPROSER,Mouton entier,2027-06-18,HTG,22,29619.74021493869,animal,651634.2847286512,4955.393800217879
3912,3912,40,,Centre de Santé et de Développement Intégré,Lait de vache,2027-08-01,HTG,48,467.1671998987472,gallon,22424.025595139865,170.52490946874423
3913,3913,40,,Centre de Santé et de Développement Intégré,Viande de bovin,2026-04-23,HTG,6041,665.1239991685042,lb,4018014.0789769334,30555.24014431128
3914,3914,222,,Agrozoo Services,Mouton entier,2025-11-27,HTG,6,35687.902994420074,animal,214127.41796652044,1628.345383775821
3915,3915,21,,Coalition des Producteurs pour le Développement Agricole,Mouton entier,2025-12-30,HTG,5,25046.31188884891,animal,125231.55944424456,952.3312505265745
3916,3916,100,,G6,Oeufs,2025-07-31,HTG,2963,153.9113352566887,douzaine,456039.2863655686,3467.9793639967193
3917,3917,24,,Asosyasyon Pwodiktè Lèt Ench,Viande de bovin,2027-04-24,HTG,1705,675.5378686800954,lb,1151792.0660995627,8758.8750273731
3918,3918,76,,James Augustin,Bovin entier,2027-06-25,HTG,12,105918.88497851876,animal,1271026.6197422252,9665.601671043538
3919,3919,175,,AGRIFAZ,Viande de bovin,2025-06-01,HTG,2669,588.7061939802434,lb,1571256.8317332696,11948.721153865168
3920,3920,184,,Poulailler Moderne,Viande de chèvre,2024-06-22,HTG,960,738.2764016748966,lb,708745.3456079008,5389.698445687458
3921,3921,140,,Kominote Familyal Peyizan Centre ,Viande de chèvre,2027-08-28,HTG,466,783.7512342051167,lb,365228.07513958437,2777.3998109474096
3922,3922,186,,Laiterie de Poste-Droit,Volaille,2025-12-15,HTG,3191,1566.73958387224,animal,4999466.012136318,38018.752944002415
3923,3923,97,,Bélicia Baltazar,Volaille,2027-02-24,HTG,2265,966.289707251166,animal,2188646.186923891,16643.69723896495
3924,3924,233,,Laiterie Saut Mathurine,Viande de mouton,2024-04-10,HTG,1723,671.9188544786906,lb,1157716.1862667839,8803.925370850067
3925,3925,139,,Ferme Agricole Sapatère,Lait de vache,2027-04-13,HTG,48,532.732646164757,gallon,25571.167015908337,194.4575438472117
3926,3926,217,,Lanati Farm,Viande de chèvre,2027-02-09,HTG,1717,744.6250995186028,lb,1278521.295873441,9722.59540588168
3927,3927,140,,Kominote Familyal Peyizan Centre ,Volaille,2025-12-16,HTG,116,1013.1666731437716,animal,117527.33408467751,893.7439854348099
3928,3928,83,,Imago Ferme de production,Oeufs,2027-09-24,HTG,7049,176.414447918042,douzaine,1243545.443374278,9456.619341249263
3929,3929,135,,Milord Gerard Steeve,Mouton entier,2024-08-20,HTG,6,30452.08083821957,animal,182712.4850293174,1389.448555356026
3930,3930,210,,Organisation des Agriculteurs et des Planteurs de Bouette,Viande de mouton,2024-04-28,HTG,1067,698.333393125319,lb,745121.7304647154,5666.324946499737
3931,3931,218,,Mouvman Peyizan Nò,Bovin entier,2027-11-23,HTG,7,294601.90758249664,animal,2062213.3530774764,15682.230821881949
3932,3932,190,,Lido poulailler,Viande de chèvre,2027-01-16,HTG,3320,695.6728166983881,lb,2309633.7514386484,17563.754763792003
3933,3933,52,,Laiterie de Ferrier,Oeufs,2025-07-23,HTG,4154,174.7060955709065,douzaine,725729.1210015457,5518.852631190462
3934,3934,74,,Association des.producteurs de lait et éleveurs de Ferrier,Lait de vache,2025-12-27,HTG,49,533.769078751699,gallon,26154.68485883325,198.89494189226806
3935,3935,60,,Poulailler Père Yvon,Viande de chèvre,2025-12-03,HTG,3169,698.2448112731821,lb,2212737.8069247142,16826.903474712657
3936,3936,177,,Alfredo entreprise agro veterinaire,Lait de vache,2025-04-23,HTG,40,518.2249981256931,gallon,20728.999925027725,157.6349804184618
3937,3937,56,,Poulailler Jinjha,Viande de mouton,2027-12-24,HTG,1127,697.2561283785004,lb,785807.65668257,5975.723624962509
3938,3938,120,,Mouvement de Solidarité des Travailleurs de Saltadère,Oeufs,2027-10-13,HTG,4604,182.2218113036316,douzaine,838949.2192419199,6379.841971421444
3939,3939,171,,Ferme Le vieux Chardo,Mouton entier,2026-05-29,HTG,10,31013.710505446747,animal,310137.10505446745,2358.457072657547
3940,3940,160,,Elie poulailler,Viande de bovin,2024-12-20,HTG,6770,598.1204356248477,lb,4049275.3491802188,30792.96843483056
3941,3941,154,,Le palmiste poulailler,Volaille,2024-08-28,HTG,4525,1080.8849819264863,animal,4891004.543217351,37193.95089899126
3942,3942,223,,Sol Agriplus,Viande de mouton,2025-10-24,HTG,1559,587.0044221993254,lb,915139.8942087484,6959.238739230025
3943,3943,198,,S&L entreprise agricole,Volaille,2025-12-09,HTG,4362,1141.2624876804064,animal,4978186.9712619325,37856.935142676295
3944,3944,204,,La chèvrerie de kilou,Bovin entier,2026-06-25,HTG,14,260561.30613268673,animal,3647858.285857614,27740.367192833568
3945,3945,117,,Poulailler Éric Sylvestre,Viande de chèvre,2024-05-18,HTG,2241,698.8440367512122,lb,1566109.4863594666,11909.577843037769
3946,3946,23,,Koperativ Elvè Tèrye-Wouj,Viande de mouton,2027-03-06,HTG,360,592.3165526352067,lb,213233.9589486744,1621.5510186210981
3947,3947,90,,FESGA,Bovin entier,2027-03-04,HTG,9,348313.90105049906,animal,3134825.1094544916,23838.974216383966
3948,3948,128,,Ferme Avicole de Grand Latanier,Lait de vache,2025-01-08,HTG,13,522.6074074343662,gallon,6793.896296646761,51.66461062088791
3949,3949,4,,Ferme Petit Frère de L'incarnation,Volaille,2026-01-25,HTG,523,1139.6371422903476,animal,596030.2254178518,4532.549242721307
3950,3950,147,,Le poulet du rocher,Oeufs,2024-06-21,HTG,6634,155.39400078570986,douzaine,1030883.8012123993,7839.420541539158
3951,3951,124,,Vinxtech production,Viande de chèvre,2024-06-08,HTG,3043,689.9586232676983,lb,2099544.090603606,15966.11475744187
3952,3952,48,,Bon Jaden Lakay,Oeufs,2027-05-05,HTG,4415,198.43909610689798,douzaine,876108.6093119546,6662.422884501556
3953,3953,8,,Poulaye Lakay,Oeufs,2026-07-31,HTG,9722,151.38829718295676,douzaine,1471797.0252127056,11192.372815305745
3954,3954,115,,G&G agroentreprise,Viande de mouton,2024-05-04,HTG,346,606.032139356826,lb,209687.12021746178,1594.578860969291
3955,3955,182,,Seeds of quality,Viande de bovin,2024-10-26,HTG,1185,611.2405253963292,lb,724320.02259465,5508.137053951711
3956,3956,80,,PDF Entreprise Agricole,Oeufs,2027-12-17,HTG,7571,157.16929474010198,douzaine,1189928.730477312,9048.887684238114
3957,3957,94,,Selimond Pierre Wilfrid,Lait de vache,2024-12-01,HTG,5,521.2796708535678,gallon,2606.3983542678393,19.82051980431817
3958,3958,91,,Lakou plètil,Viande de bovin,2025-02-05,HTG,4658,673.4366128331919,lb,3136867.742577008,23854.50754811413
3959,3959,36,,Centre AgroVétérinaire,Viande de bovin,2026-12-01,HTG,5922,658.2375477436324,lb,3898082.7577377907,29643.214887739854
3960,3960,68,,Ferme de l'avenir,Bovin entier,2027-01-31,HTG,5,229314.80269066608,animal,1146574.0134533304,8719.194018656504
3961,3961,200,,Amigo poissonerie et chacuterie,Viande de chèvre,2024-03-24,HTG,2573,665.0743743584346,lb,1711236.3652242522,13013.204298283286
3962,3962,46,,Aucun nom à date,Viande de chèvre,2026-08-10,HTG,1982,654.1602657344786,lb,1296545.6466857365,9859.662712439062
3963,3963,192,,COSMOS,Oeufs,2027-03-10,HTG,8062,163.32468484880133,douzaine,1316723.6092510363,10013.107294684687
3964,3964,170,,Alexis et Pluviose agro entreprise vétérinaire,Viande de chèvre,2024-03-30,HTG,2770,703.0570031822211,lb,1947467.8988147525,14809.641816081768
3965,3965,97,,Bélicia Baltazar,Volaille,2024-06-16,HTG,4269,841.5856918263271,animal,3592729.3184065903,27321.1355011908
3966,3966,4,,Ferme Petit Frère de L'incarnation,Viande de chèvre,2027-01-16,HTG,695,654.2261319905405,lb,454687.16173342563,3457.697047402476
3967,3967,105,,Poulailler wilnert,Oeufs,2024-09-24,HTG,4433,199.49091898397236,douzaine,884343.2438559495,6725.0436795129235
3968,3968,134,,Roy production et distribution,Viande de bovin,2027-06-15,HTG,1900,605.0079561739772,lb,1149515.1167305566,8741.559823046058
3969,3969,20,,Lakou Royal Ferme AgroEcologique,Mouton entier,2027-08-17,HTG,13,31146.163284534196,animal,404900.1226989445,3079.0883855433044
3970,3970,1,,A&P Entreprise Agro Vétérinaire,Viande de chèvre,2026-04-04,HTG,279,787.6861447365665,lb,219764.43438150204,1671.2124287566694
3971,3971,66,,Poulailler Bernadin,Viande de chèvre,2026-04-16,HTG,51,731.0682577725331,lb,37284.48114639919,283.53217601824474
3972,3972,163,,Le Poulet Chic de Marmont,Bovin entier,2027-06-13,HTG,10,271770.5504485019,animal,2717705.504485019,20666.96201129292
3973,3973,65,,Laiterie de Ouanaminthe/GEDWA,Viande de chèvre,2027-03-04,HTG,1599,655.6780103374663,lb,1048429.1385296086,7972.845159920978
3974,3974,127,,Agrotop SNC,Oeufs,2024-11-09,HTG,3909,186.83594653634174,douzaine,730341.7150105599,5553.9293917152845
3975,3975,3,,Este-agriv,Oeufs,2027-02-02,HTG,5194,150.99216096581574,douzaine,784253.284056447,5963.903300809483
3976,3976,118,,Sonje Lakay Poulailler ,Viande de mouton,2027-07-26,HTG,1836,641.9773315072545,lb,1178670.3806473191,8963.272856633606
3977,3977,44,,Dallas Farm,Lait de vache,2027-07-14,HTG,39,535.9822417480841,gallon,20903.30742817528,158.9605127617892
3978,3978,213,,Amazone production agricole,Bovin entier,2027-01-08,HTG,7,121869.65708696903,animal,853087.5996087833,6487.358171929911
3979,3979,1,,A&P Entreprise Agro Vétérinaire,Viande de chèvre,2026-07-21,HTG,1273,769.9095445063386,lb,980094.8501565692,7453.192776856039
3980,3980,36,,Centre AgroVétérinaire,Oeufs,2024-03-15,HTG,3390,180.67154225652814,douzaine,612476.5282496304,4657.616184407835
3981,3981,19,,Entreprise Nelton Louis Boucherie- Charcuterie et Rôtisserie,Mouton entier,2026-07-27,HTG,13,24196.805697884964,animal,314558.47407250456,2392.0796507414793
3982,3982,216,,Splendeur agrobusiness,Lait de vache,2026-08-22,HTG,45,475.6037340961484,gallon,21402.168034326678,162.75412953860592
3983,3983,198,,S&L entreprise agricole,Viande de mouton,2026-09-26,HTG,477,616.2487510890414,lb,293950.65426947275,2235.366192163291
3984,3984,98,,BERTOLET Poulailler,Viande de bovin,2026-12-15,HTG,5915,664.9828218659895,lb,3933373.391337328,29911.584724998695
3985,3985,124,,Vinxtech production,Viande de bovin,2025-12-13,HTG,4339,634.6107936586914,lb,2753576.233685062,20939.743221939632
3986,3986,65,,Laiterie de Ouanaminthe/GEDWA,Bovin entier,2024-08-07,HTG,14,117070.13821372009,animal,1638981.9349920813,12463.740950510124
3987,3987,97,,Bélicia Baltazar,Oeufs,2025-10-13,HTG,9276,158.13803337333857,douzaine,1466888.3975710885,11155.044848449343
3988,3988,47,,Agrogau Entreprise,Volaille,2026-09-29,HTG,2619,752.3420857900376,animal,1970383.9226841084,14983.9081572936
3989,3989,160,,Elie poulailler,Lait de vache,2024-12-14,HTG,47,544.5872485600858,gallon,25595.60068232403,194.64335119638048
3990,3990,109,,Félicité ferme d'élevage,Viande de chèvre,2025-10-24,HTG,1248,779.4455484282264,lb,972748.0444384265,7397.323531851152
3991,3991,214,,JLJ Poulailler,Volaille,2026-09-25,HTG,3652,1296.4848207701953,animal,4734762.565452753,36005.79897682701
3992,3992,179,,Asosyasyon Pwodiktè Lèt limonad,Viande de chèvre,2024-05-22,HTG,1204,658.0057672162455,lb,792238.9437283596,6024.630750786005
3993,3993,56,,Poulailler Jinjha,Viande de mouton,2026-07-03,HTG,1497,694.5668485534406,lb,1039766.5722845007,7906.9701314410695
3994,3994,147,,Le poulet du rocher,Bovin entier,2024-02-02,HTG,10,136616.51858961044,animal,1366165.1858961044,10389.088866130072
3995,3995,162,,Entreprise de la production agricole,Viande de chèvre,2026-12-19,HTG,1553,734.0351670841131,lb,1139956.6144816277,8668.87159301618
3996,3996,78,,A & A production agricole,Volaille,2027-07-23,HTG,1633,1558.3346606185798,animal,2544760.500790141,19351.790880533394
3997,3997,97,,Bélicia Baltazar,Mouton entier,2024-08-13,HTG,5,35480.64809642462,animal,177403.2404821231,1349.0740721074
3998,3998,214,,JLJ Poulailler,Viande de bovin,2026-05-26,HTG,946,691.1707205946753,lb,653847.5016825629,4972.224347395915
3999,3999,49,,Ferme Agricole Anna's Saintvil,Volaille,2024-11-20,HTG,728,1893.1238862030882,animal,1378194.1891558482,10480.5641760901
4000,4000,1,,A&P Entreprise Agro Vétérinaire,Mouton entier,2026-05-17,HTG,5,27276.33292744509,animal,136381.66463722545,1037.1229249979122
4001,4001,215,,ANTRAID Production,Mouton entier,2027-06-24,HTG,9,39178.36439005954,animal,352605.2795105359,2681.40896966187
4002,4002,61,,Association des Femme en action pour le developpement de Mont-Organisé,Viande de chèvre,2024-07-10,HTG,508,762.7895149363205,lb,387497.07358765084,2946.7458067501966
4003,4003,14,,Bon Secours Agro Vèt,Oeufs,2025-10-11,HTG,9908,168.66233190198216,douzaine,1671106.3844848392,12708.033342090032
4004,4004,18,,AGRI-FAZ,Viande de mouton,2025-08-02,HTG,2486,588.0516015696859,lb,1461896.2815022392,11117.081988610184
4005,4005,144,,Raymond raynold poulailler,Mouton entier,2026-05-06,HTG,24,30938.466768232764,animal,742523.2024375864,5646.564277091912
4006,4006,22,,PMG Jean Michel Thomas,Viande de chèvre,2024-09-27,HTG,569,659.6085487244154,lb,375317.26422419236,2854.12368231325
4007,4007,2,,HEEMA ENGINEERING &SERVICES,Mouton entier,2027-07-29,HTG,5,17831.290524260523,animal,89156.45262130261,677.9958374243545
4008,4008,48,,Bon Jaden Lakay,Bovin entier,2027-05-21,HTG,12,240638.12234304065,animal,2887657.468116488,21959.372381113975
4009,4009,181,,Renaissance Ferme,Mouton entier,2026-03-04,HTG,15,21257.35193489649,animal,318860.27902344737,2424.7929963760257
4010,4010,161,,Société de Formation de Production et de Distribution,Lait de vache,2027-08-05,HTG,33,497.2831389907529,gallon,16410.343586694846,124.7934873512916
4011,4011,46,,Aucun nom à date,Viande de bovin,2026-04-25,HTG,6517,637.9442063429424,lb,4157482.3927369555,31615.83568621259
4012,4012,136,,Frisnel et Jonald,Bovin entier,2027-10-31,HTG,7,298781.624816248,animal,2091471.3737137362,15904.725275389628
4013,4013,178,,Rasanbleman Fanm Vanyan Limonad,Volaille,2027-02-16,HTG,3297,913.4012352221621,animal,3011483.8725274685,22901.018042033982
4014,4014,170,,Alexis et Pluviose agro entreprise vétérinaire,Bovin entier,2025-09-20,HTG,8,85308.40953343472,animal,682467.2762674778,5189.865218764089
4015,4015,58,,Poulailler,Viande de bovin,2027-03-10,HTG,5259,612.9647393921343,lb,3223581.5644632345,24513.928246868705
4016,4016,207,,Ferme d' élevage de Berard,Bovin entier,2025-06-05,HTG,7,311714.54253820644,animal,2182001.797767445,16593.169564771444
